timestamp,pitch,yaw,roll,gaze_lr,gaze_ud,final_lr,final_ud,face_count,face_visible,label,video_id
1765179846.6488516,179.21300640627666,-15.484473564651092,-4.695386841128728,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.6954331,178.55285234989347,-12.751820129203708,-4.643059511346071,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.7544594,178.38446275478054,-14.530461917579562,-4.721715233860983,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.8067026,179.22400846667483,-15.61313286587763,-5.046362500795578,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.8585718,-179.6387401112239,-17.312036852844546,-5.107553911413326,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.913781,179.58623281488306,-15.976846960839904,-4.8879746280540095,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179846.9707196,179.61658919867818,-16.32506338567792,-4.92032312680406,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179847.019244,179.60116459434087,-16.33237653705538,-4.901456049224744,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.0744927,-179.89729320082648,-16.433098275800614,-4.863315649578854,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.1251829,179.9079061033859,-17.067909329295638,-4.806932750142438,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.178125,-179.9605500150449,-15.628399718646566,-5.2204630096921285,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.2294323,178.9375486187985,-15.635464588759154,-4.843620111780371,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179847.2836444,178.16467251457033,-12.45002299965858,-4.829568035998267,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.337751,178.7034758231614,-13.723521493801147,-4.719644182543831,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.3886309,179.31609972291224,-16.602183080580925,-4.795980987790886,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.4377408,178.74106553917355,-13.914785522319336,-4.870717582851817,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.490858,178.82436653808267,-14.358762722274978,-4.925501872959159,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.5422032,178.70848513044027,-14.856461890923576,-4.822148570974537,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.5950396,178.610144422182,-13.309004474656978,-4.840596519668866,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.6492534,179.23258628245185,-13.961526334969562,-5.042769469933948,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.7003753,178.28777957426578,-16.316037738277235,-5.326876430148288,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179847.7527306,-179.85881304116393,-18.73511277574529,-5.282634952365821,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.803225,179.96150891936634,-14.573324478212422,-5.396965242065682,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179847.851498,179.70029826407398,-16.044083378441037,-4.901725791514502,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.90188,179.09357940240517,-18.74182545552634,-5.163816965305141,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179847.9519668,179.52696249376288,-18.343352686357303,-5.309261829796457,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.0010097,179.2431430197602,-18.54034241159241,-5.06983961307826,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.0504603,-179.97753243252308,-20.34628386340607,-5.02242759962852,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179848.103206,-179.9963921641007,-17.926336155086712,-5.242166401777661,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.1538646,179.914936532952,-20.15373117011744,-5.345437923271595,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179848.2004883,-179.2212790723218,-19.536090471484744,-5.240545097488594,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.2579925,-179.90981278946936,-20.297325720955023,-5.157294535787155,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179848.306811,-179.53173893546676,-19.55000687196343,-5.174681587331363,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.3601518,-179.57716329380125,-17.575426510660826,-5.155113379839757,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179848.4094002,179.98878978372431,-19.360683576216204,-4.985704973809895,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179848.460989,-179.28403268896827,-19.303720061402476,-5.085410650191421,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.5147736,179.6849572101033,-19.8476979334726,-4.940687781928064,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179848.562296,179.70446190238326,-19.20857282284101,-5.020726171512885,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.6132302,179.01717718721466,-18.320221409020476,-4.7524741397528025,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.6682427,179.1755950630292,-18.021133315343537,-4.620970609725177,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.7172403,178.22184399561812,-16.38081922378007,-4.378902792197315,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.7684054,179.0965995414694,-16.540112113984975,-4.244013180399852,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.8163629,178.72822909818078,-20.41075825615775,-3.871831159043537,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179848.8666146,179.20002027555196,-16.208880341362345,-3.996769623780096,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.9189556,179.02722977222632,-18.489699587478952,-3.420099778238193,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179848.972994,178.5198175136481,-19.138381466139013,-3.277761671264055,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179849.0236728,179.8066867277577,-21.358023045344737,-3.494591501081752,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.0821333,179.67692175394555,-21.428730784242205,-3.0759438680846385,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.142886,-179.90878168691313,-20.27036132361936,-3.4551003920144288,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.1918125,178.48777395202137,-21.09825003831509,-2.961659787222283,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179849.238275,179.0950811556087,-17.04238761835846,-3.129947441920017,CENTER,UP,CENTER,UP,1,1,0,normal_1
1765179849.2895153,179.881401213452,-21.111220030042077,-3.546761530884669,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.3375883,179.35187063154297,-21.794388498745164,-3.368530166918581,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.3919256,179.9264577061866,-21.585826147137183,-3.5647207508016425,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.4437952,-179.28715459034905,-21.04218211580673,-3.622744134754112,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.4991295,-179.35817474735487,-20.03277865888001,-3.7559255792668766,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.5505908,-178.73592316845853,-22.43341080760791,-4.0111184654361045,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179849.60331,-179.48216828066106,-21.100665440566058,-4.313321580783435,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.6551416,-178.33290610952687,-21.845542770352505,-3.925990995417225,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.7130172,-178.12554168445095,-20.450135978154865,-3.970828316985565,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.7654498,-179.3035443709063,-21.444999410188093,-4.040106388651841,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.820332,-179.28977437590126,-22.798408641281902,-4.013301322939867,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.8735864,-179.01744422446853,-22.10210507766012,-4.019298355799975,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.925973,-178.55648766548128,-22.159064431255665,-4.022067966929433,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179849.9769127,-178.60957951070966,-22.410957186518147,-4.184624463926374,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.0320456,-179.17733660579688,-22.732468491990875,-4.025033494140657,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.0890577,-178.78318263872816,-21.03408849844196,-4.148417909853657,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179850.1445217,-179.64647317181462,-21.72317049040733,-3.889053180793697,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179850.2043366,179.7098997622998,-21.559505921048626,-3.810163119287997,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.264895,179.93873550115748,-22.57098047605153,-4.152066589988679,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.3170009,179.45247151189935,-21.704409341747755,-3.988510307028661,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.370418,-179.50170142725742,-21.202308543453597,-4.569159070456434,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.4199622,179.83408683417795,-21.547828087858026,-4.153730970451391,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.4715292,179.64825853386742,-22.70681462009667,-4.003782334608598,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.5165691,-179.9567214243935,-23.229408502702235,-4.09628376972227,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.5664308,179.33767647351814,-21.357848373737102,-4.03522293965211,LEFT,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.6286423,-179.33598581950994,-22.44319613869329,-4.247852657096522,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.6796825,-179.33615147713826,-24.18146157030439,-4.144797793125213,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.7331898,-179.10063645813716,-23.601876809799823,-4.065221489902391,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.7826445,-179.57630571950622,-22.566161363613443,-4.05412817868086,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.834122,-179.2122391421529,-22.70657639068532,-4.081560312188745,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.8858402,-179.6797603468046,-21.468740350646645,-3.6982072385612743,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179850.9401758,-179.45914304346937,-21.41965040174256,-3.5901592588745013,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179850.9928684,179.79584231898286,-20.51504142829529,-3.5245058011672925,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179851.0340366,-179.8691365687292,-20.687610255911093,-3.2810265816795154,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.0851705,-179.75379506743815,-20.49177858692652,-2.679353942704739,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179851.1492946,-178.33046282536512,-24.60681397254269,-1.6055092211330724,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.210604,-179.2951940271749,-23.33218926808343,-1.95668393516256,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.2614183,-179.05603754618676,-17.754344383362998,-1.6313733319751245,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.3120754,-179.3127140765338,-17.665849913445914,-2.321865432789043,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.3675156,-179.41100224069586,-17.860886702024292,-2.5954272582623323,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.4220564,-178.46840482986008,-19.57523653310487,-3.0920319867299417,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.4739375,-178.62491953223034,-18.87020406137888,-3.1107877652167897,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.5298,-178.99962235655522,-17.39861363469853,-2.9075487896808943,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.582048,-178.92716434974864,-18.91496879260149,-2.7772100162460207,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.6339667,-178.1683907812015,-21.32612011635206,-2.759407704240515,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.680339,-178.97981762701968,-20.032716424642867,-2.7082640506624704,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.736358,-178.46992086350224,-20.09408976861668,-2.7963672017371235,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.784194,-179.0594967511784,-20.822713383149814,-2.92552356329842,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179851.8445055,-178.08011537693764,-19.58819907746516,-3.1241839740496715,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.8943334,-177.76353618501088,-19.69837588607088,-3.2559875898922948,CENTER,CENTER,CENTER,CENTER,1,1,0,normal_1
1765179851.9448562,-177.50855476349167,-20.18149501071636,-3.1683935604542968,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179851.9992058,-177.59981143472035,-20.51270980043772,-3.2913423745623502,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.0503633,-179.0491376866149,-21.385906741552688,-2.7470526701297344,CENTER,UP,LEFT,UP,1,1,0,normal_1
1765179852.1026146,-177.96909910235976,-21.71211185554933,-3.301083635201329,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.1507058,-178.3111068782198,-21.03062870334169,-3.311738011571395,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.2014756,-178.346115180544,-21.32316832792957,-3.2648512630732984,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.2520149,-178.34412508576773,-20.667488276677688,-3.0843890022560285,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.3090386,-178.00619605740624,-20.3980837573997,-3.238710103681978,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.3582606,-177.77534490695504,-20.57662800573668,-3.1888045836545422,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.410579,-177.2361020552822,-20.39053945385125,-3.510652854586858,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.4624548,-177.5829542012383,-21.22205150874172,-3.551184819407059,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
1765179852.5171158,-177.93799568060632,-21.990753770277887,-3.43696910638676,CENTER,CENTER,LEFT,CENTER,1,1,0,normal_1
