category,code_lang,url,video_id
DFS,python,https://www.youtube.com/watch?v=0bqfTzpWySY,0bqfTzpWySY
DFS,python,https://www.youtube.com/watch?v=P4p_vVnP1hA,P4p_vVnP1hA
DFS,python,https://www.youtube.com/watch?v=3_eVkTkBbJE,3_eVkTkBbJE
DFS,python,https://www.youtube.com/watch?v=5GB9eIeQVrw,5GB9eIeQVrw
DFS,python,https://www.youtube.com/watch?v=QVcsSaGeSH0,QVcsSaGeSH0
DFS,python,https://www.youtube.com/watch?v=tNVU9HSyVxE,tNVU9HSyVxE
DFS,python,https://www.youtube.com/watch?v=NWSs7nDqRSo,NWSs7nDqRSo
DFS,python,https://www.youtube.com/watch?v=Z-Qdp1_JWdI,Z-Qdp1_JWdI
DFS,python,https://www.youtube.com/watch?v=sKk6VwFHnXI,sKk6VwFHnXI
DFS,python,https://www.youtube.com/watch?v=ynZdirmZre4,ynZdirmZre4
DFS,python,https://www.youtube.com/watch?v=e65Pg0USbBA,e65Pg0USbBA
DFS,python,https://www.youtube.com/watch?v=msAB1NivnhI,msAB1NivnhI
DFS,python,https://www.youtube.com/watch?v=8cIqeTvGshk,8cIqeTvGshk
DFS,python,https://www.youtube.com/watch?v=0Zsabo7ires,0Zsabo7ires
DFS,python,https://www.youtube.com/watch?v=pBasV9jlQ0w,pBasV9jlQ0w
DFS,python,https://www.youtube.com/watch?v=vnjjMVcO-R4,vnjjMVcO-R4
DFS,python,https://www.youtube.com/watch?v=dqnZShCbQiI,dqnZShCbQiI
DFS,python,https://www.youtube.com/watch?v=Sbciimd09h4,Sbciimd09h4
DFS,python,https://www.youtube.com/watch?v=QUlkiLgFdHU,QUlkiLgFdHU
DFS,python,https://www.youtube.com/watch?v=X378u6fEfQU,X378u6fEfQU
DFS,python,https://www.youtube.com/watch?v=tgZfurW8w1g,tgZfurW8w1g
DFS,python,https://www.youtube.com/watch?v=U6UkRe3JHEk,U6UkRe3JHEk
DFS,python,https://www.youtube.com/watch?v=NNFm4WRzAAg,NNFm4WRzAAg
DFS,python,https://www.youtube.com/watch?v=Y-I9b3rOo3Q,Y-I9b3rOo3Q
DFS,java,https://www.youtube.com/watch?v=o0bM23DTXBw,o0bM23DTXBw
DFS,java,https://www.youtube.com/watch?v=8upKVJc1tgo,8upKVJc1tgo
DFS,java,https://www.youtube.com/watch?v=Jb34jY91450,Jb34jY91450
DFS,java,https://www.youtube.com/watch?v=ZJYTuDlGyf0,ZJYTuDlGyf0
DFS,java,https://www.youtube.com/watch?v=5OrortYfwcM,5OrortYfwcM
DFS,java,https://www.youtube.com/watch?v=soLVcb0MLS0,soLVcb0MLS0
DFS,java,https://www.youtube.com/watch?v=5C0IxOYVrhg,5C0IxOYVrhg
DFS,java,https://www.youtube.com/watch?v=TAX8jdWWSU0,TAX8jdWWSU0
DFS,java,https://www.youtube.com/watch?v=xkdphZK5Pcw,xkdphZK5Pcw
DFS,java,https://www.youtube.com/watch?v=z1ijEwTdq0w,z1ijEwTdq0w
DFS,java,https://www.youtube.com/watch?v=-Pq2XfQjLCA,-Pq2XfQjLCA
DFS,java,https://www.youtube.com/watch?v=x6iO0ZH9h7Q,x6iO0ZH9h7Q
DFS,java,https://www.youtube.com/watch?v=nsM8_Zpvc8c,nsM8_Zpvc8c
DFS,java,https://www.youtube.com/watch?v=_Dr38nGgpBk,_Dr38nGgpBk
DFS,java,https://www.youtube.com/watch?v=FGswVJHx5Hk,FGswVJHx5Hk
DFS,java,https://www.youtube.com/watch?v=Kfm00t4YKow,Kfm00t4YKow
DFS,java,https://www.youtube.com/watch?v=3oQMeGivmp0,3oQMeGivmp0
DFS,java,https://www.youtube.com/watch?v=0ql7lZS2qt0,0ql7lZS2qt0
DFS,java,https://www.youtube.com/watch?v=Qzf1a--rhp8,Qzf1a--rhp8
DFS,java,https://www.youtube.com/watch?v=bOrCi635kUw,bOrCi635kUw
DFS,java,https://www.youtube.com/watch?v=Exvy4GvTets,Exvy4GvTets
DFS,java,https://www.youtube.com/watch?v=KXv95UE5fAs,KXv95UE5fAs
DFS,java,https://www.youtube.com/watch?v=uT1p5Eiw9CE,uT1p5Eiw9CE
DFS,java,https://www.youtube.com/watch?v=Y8bOGiLkBqg,Y8bOGiLkBqg
DFS,java,https://www.youtube.com/watch?v=2DioKI5nSjA,2DioKI5nSjA
DFS,java,https://www.youtube.com/watch?v=_Fw8KaueS8s,_Fw8KaueS8s
DFS,java,https://www.youtube.com/watch?v=Oq-rvdMIycg,Oq-rvdMIycg
DFS,java,https://www.youtube.com/watch?v=cFIt_psYQXs,cFIt_psYQXs
DFS,java,https://www.youtube.com/watch?v=4M1u4-eGlxU,4M1u4-eGlxU
DFS,c,https://www.youtube.com/watch?v=ErAO-9yo_Yc,ErAO-9yo_Yc
DFS,c,https://www.youtube.com/watch?v=dUjd2BYU6zg,dUjd2BYU6zg
DFS,c,https://www.youtube.com/watch?v=S3zafJu3zmw,S3zafJu3zmw
DFS,c,https://www.youtube.com/watch?v=Kj6eooj_0Tw,Kj6eooj_0Tw
DFS,c,https://www.youtube.com/watch?v=78MHQ9s7kAc,78MHQ9s7kAc
DFS,c,https://www.youtube.com/watch?v=OdsyeXRhVIo,OdsyeXRhVIo
DFS,c,https://www.youtube.com/watch?v=jQmlXAwUvZ4,jQmlXAwUvZ4
DFS,c,https://www.youtube.com/watch?v=SZrP_scLMR4,SZrP_scLMR4
DFS,c,https://www.youtube.com/watch?v=fI6X6IBkzcw,fI6X6IBkzcw
DFS,c,https://www.youtube.com/watch?v=PMMc4VsIacU,PMMc4VsIacU
DFS,c,https://www.youtube.com/watch?v=_iUai3uXD68,_iUai3uXD68
DFS,c,https://www.youtube.com/watch?v=ILGOBTmGqrU,ILGOBTmGqrU
DFS,c,https://www.youtube.com/watch?v=eF3MElILmzA,eF3MElILmzA
DFS,c,https://www.youtube.com/watch?v=Urx87-NMm6c,Urx87-NMm6c
DFS,c,https://www.youtube.com/watch?v=f7xa3T5PaBI,f7xa3T5PaBI
DFS,c,https://www.youtube.com/watch?v=JM_Ni1roq7k,JM_Ni1roq7k
DFS,c,https://www.youtube.com/watch?v=ocYYK6gYX8Q,ocYYK6gYX8Q
DFS,c,https://www.youtube.com/watch?v=12Nzy4zkARo,12Nzy4zkARo
DFS,c,https://www.youtube.com/watch?v=BCYB7z7nQhg,BCYB7z7nQhg
DFS,c,https://www.youtube.com/watch?v=k9cUUsB8_GE,k9cUUsB8_GE
DFS,c,https://www.youtube.com/watch?v=9_ftWKch6vI,9_ftWKch6vI
DFS,c,https://www.youtube.com/watch?v=ODoT-Em2WsM,ODoT-Em2WsM
DFS,c,https://www.youtube.com/watch?v=pLhPA96QVbw,pLhPA96QVbw
DFS,c,https://www.youtube.com/watch?v=oO1857MQlcs,oO1857MQlcs
DFS,c,https://www.youtube.com/watch?v=ZSjUwAIf62I,ZSjUwAIf62I
DFS,c,https://www.youtube.com/watch?v=xkLrCAyJCMk,xkLrCAyJCMk
DFS,c,https://www.youtube.com/watch?v=o8-6K3r92Dg,o8-6K3r92Dg
DFS,c,https://www.youtube.com/watch?v=75QahOSlHGM,75QahOSlHGM
DFS,c,https://www.youtube.com/watch?v=zalhUp4ms6c,zalhUp4ms6c
DFS,c,https://www.youtube.com/watch?v=SuiYUV69XC8,SuiYUV69XC8
DFS,cpp,https://www.youtube.com/watch?v=KoizAhORc1U,KoizAhORc1U
DFS,cpp,https://www.youtube.com/watch?v=mQZjx31C6aA,mQZjx31C6aA
DFS,cpp,https://www.youtube.com/watch?v=GmZNp9_-imM,GmZNp9_-imM
DFS,cpp,https://www.youtube.com/watch?v=XQUjGwaKTmE,XQUjGwaKTmE
DFS,cpp,https://www.youtube.com/watch?v=TOwcZYkJ2ys,TOwcZYkJ2ys
DFS,cpp,https://www.youtube.com/watch?v=oOHrSzA8Nwg,oOHrSzA8Nwg
DFS,cpp,https://www.youtube.com/watch?v=fftNveah5EU,fftNveah5EU
DFS,cpp,https://www.youtube.com/watch?v=bUY_gvLiRow,bUY_gvLiRow
DFS,cpp,https://www.youtube.com/watch?v=H9Elnbpbeyc,H9Elnbpbeyc
DFS,cpp,https://www.youtube.com/watch?v=W9F8fDQj7Ok,W9F8fDQj7Ok
DFS,cpp,https://www.youtube.com/watch?v=_IhTp8q0Mm0,_IhTp8q0Mm0
DFS,cpp,https://www.youtube.com/watch?v=rFNd6rckDWY,rFNd6rckDWY
DFS,cpp,https://www.youtube.com/watch?v=IfZmA-74-zk,IfZmA-74-zk
DFS,cpp,https://www.youtube.com/watch?v=xwlRWdAHMBg,xwlRWdAHMBg
DFS,cpp,https://www.youtube.com/watch?v=6kNTHW7oR5Y,6kNTHW7oR5Y
DFS,cpp,https://www.youtube.com/watch?v=6m1wf7UDB6I,6m1wf7UDB6I
DFS,cpp,https://www.youtube.com/watch?v=L1nUh6Wqr0k,L1nUh6Wqr0k
DFS,cpp,https://www.youtube.com/watch?v=epXFq3KIvOA,epXFq3KIvOA
DFS,cpp,https://www.youtube.com/watch?v=iZpnU7zQWo0,iZpnU7zQWo0
DFS,cpp,https://www.youtube.com/watch?v=kMS5Fxjrd6E,kMS5Fxjrd6E
DP,python,https://www.youtube.com/watch?v=JO9MvGGFTEs,JO9MvGGFTEs
DP,python,https://www.youtube.com/watch?v=3baRvzep-EE,3baRvzep-EE
DP,python,https://www.youtube.com/watch?v=6QkmRvHMfqs,6QkmRvHMfqs
DP,python,https://www.youtube.com/watch?v=bepntLy33gA,bepntLy33gA
DP,python,https://www.youtube.com/watch?v=VejF6OXUPvQ,VejF6OXUPvQ
DP,python,https://www.youtube.com/watch?v=orf9ailzXvI,orf9ailzXvI
DP,python,https://www.youtube.com/watch?v=A8nOpWRXQrs,A8nOpWRXQrs
DP,python,https://www.youtube.com/watch?v=zX76zhUL7ks,zX76zhUL7ks
DP,python,https://www.youtube.com/watch?v=qAIK8NPybv8,qAIK8NPybv8
DP,python,https://www.youtube.com/watch?v=yhwOQflQehk,yhwOQflQehk
DP,python,https://www.youtube.com/watch?v=grwnXeq3rOU,grwnXeq3rOU
DP,python,https://www.youtube.com/watch?v=vOmpp2TxYwg,vOmpp2TxYwg
DP,python,https://www.youtube.com/watch?v=hw-SvAR3Zqg,hw-SvAR3Zqg
DP,python,https://www.youtube.com/watch?v=cwqPJkr1AfE,cwqPJkr1AfE
DP,python,https://www.youtube.com/watch?v=BqqjWGPXNaQ,BqqjWGPXNaQ
DP,python,https://www.youtube.com/watch?v=t02hG4lgp8A,t02hG4lgp8A
DP,python,https://www.youtube.com/watch?v=vYquumk4nWw,vYquumk4nWw
DP,python,https://www.youtube.com/watch?v=M6wUzNmmHD0,M6wUzNmmHD0
DP,python,https://www.youtube.com/watch?v=_i4Yxeh5ceQ,_i4Yxeh5ceQ
DP,python,https://www.youtube.com/watch?v=qMky6D6YtXU,qMky6D6YtXU
DP,python,https://www.youtube.com/watch?v=S-9NmIj2fdQ,S-9NmIj2fdQ
DP,python,https://www.youtube.com/watch?v=VnTlW572Sc4,VnTlW572Sc4
DP,python,https://www.youtube.com/watch?v=ne9eZ4ezg0Y,ne9eZ4ezg0Y
DP,python,https://www.youtube.com/watch?v=yHARPtgbAqM,yHARPtgbAqM
DP,python,https://www.youtube.com/watch?v=RlugupBiC6w,RlugupBiC6w
DP,python,https://www.youtube.com/watch?v=aAkFtRxeP7c,aAkFtRxeP7c
DP,python,https://www.youtube.com/watch?v=e0CAbRVYAWg,e0CAbRVYAWg
DP,python,https://www.youtube.com/watch?v=xOlhR_2QCXY,xOlhR_2QCXY
DP,python,https://www.youtube.com/watch?v=1hSt4sUH_gs,1hSt4sUH_gs
DP,python,https://www.youtube.com/watch?v=OP_dtaicnps,OP_dtaicnps
DP,python,https://www.youtube.com/watch?v=ZRO62QlYrZk,ZRO62QlYrZk
DP,python,https://www.youtube.com/watch?v=_fk32BMETXo,_fk32BMETXo
DP,python,https://www.youtube.com/watch?v=bCPsBxEyQgc,bCPsBxEyQgc
DP,python,https://www.youtube.com/watch?v=vvVb4RcaCBs,vvVb4RcaCBs
DP,python,https://www.youtube.com/watch?v=rgGq6sELoZc,rgGq6sELoZc
DP,python,https://www.youtube.com/watch?v=UXN6VNPEWzA,UXN6VNPEWzA
DP,python,https://www.youtube.com/watch?v=izU-B1gfhws,izU-B1gfhws
DP,python,https://www.youtube.com/watch?v=8-C922QyKLY,8-C922QyKLY
DP,python,https://www.youtube.com/watch?v=txjeAk1p_-w,txjeAk1p_-w
DP,python,https://www.youtube.com/watch?v=piAlsJySUGE,piAlsJySUGE
DP,python,https://www.youtube.com/watch?v=WbwP4w6TpCk,WbwP4w6TpCk
DP,python,https://www.youtube.com/watch?v=BL5oy2l0aP8,BL5oy2l0aP8
DP,python,https://www.youtube.com/watch?v=H0tcRpbWdJI,H0tcRpbWdJI
DP,python,https://www.youtube.com/watch?v=bWHb8sCPacc,bWHb8sCPacc
DP,python,https://www.youtube.com/watch?v=sCecRPSQg6Y,sCecRPSQg6Y
DP,python,https://www.youtube.com/watch?v=mBNrRy2_hVs,mBNrRy2_hVs
DP,java,https://www.youtube.com/watch?v=nW5y7PFLR3M,nW5y7PFLR3M
DP,java,https://www.youtube.com/watch?v=ZsVVTEfZee8,ZsVVTEfZee8
DP,java,https://www.youtube.com/watch?v=rl9IBRq_F2k,rl9IBRq_F2k
DP,java,https://www.youtube.com/watch?v=GtqHli8HIqk,GtqHli8HIqk
DP,java,https://www.youtube.com/watch?v=U22u6E2udUI,U22u6E2udUI
DP,java,https://www.youtube.com/watch?v=aZTU7gy5E6s,aZTU7gy5E6s
DP,java,https://www.youtube.com/watch?v=sYh62pujaH8,sYh62pujaH8
DP,java,https://www.youtube.com/watch?v=N54jYB7gs4U,N54jYB7gs4U
DP,java,https://www.youtube.com/watch?v=OZzKsCijg4o,OZzKsCijg4o
DP,java,https://www.youtube.com/watch?v=FzsEE7WN-fc,FzsEE7WN-fc
DP,java,https://www.youtube.com/watch?v=JrEsW4VcZgM,JrEsW4VcZgM
DP,java,https://www.youtube.com/watch?v=tOHARIf3gpw,tOHARIf3gpw
DP,java,https://www.youtube.com/watch?v=jC9l0_NClrY,jC9l0_NClrY
DP,java,https://www.youtube.com/watch?v=ZVPpl_sV97U,ZVPpl_sV97U
DP,java,https://www.youtube.com/watch?v=N_hKcToR2ig,N_hKcToR2ig
DP,java,https://www.youtube.com/watch?v=hagBB17_hvg,hagBB17_hvg
DP,java,https://www.youtube.com/watch?v=6EjIsamFroM,6EjIsamFroM
DP,java,https://www.youtube.com/watch?v=oFkDldu3C_4,oFkDldu3C_4
DP,java,https://www.youtube.com/watch?v=X_bgcl3H4YE,X_bgcl3H4YE
DP,java,https://www.youtube.com/watch?v=nqowUJzG-iM,nqowUJzG-iM
DP,java,https://www.youtube.com/watch?v=-NTaXJ7BBXs,-NTaXJ7BBXs
DP,java,https://www.youtube.com/watch?v=xZKqH7ZcS_Y,xZKqH7ZcS_Y
DP,java,https://www.youtube.com/watch?v=oBt53YbR9Kk,oBt53YbR9Kk
DP,java,https://www.youtube.com/watch?v=HBON-ooIygo,HBON-ooIygo
DP,java,https://www.youtube.com/watch?v=P3MFBCZCGXs,P3MFBCZCGXs
DP,java,https://www.youtube.com/watch?v=1rRC0CQG5Ms,1rRC0CQG5Ms
DP,java,https://www.youtube.com/watch?v=rGJJNBLFEqA,rGJJNBLFEqA
DP,java,https://www.youtube.com/watch?v=heUFId6Qd1A,heUFId6Qd1A
DP,java,https://www.youtube.com/watch?v=nEjvcsqqONs,nEjvcsqqONs
DP,java,https://www.youtube.com/watch?v=ojyY3jG2gBY,ojyY3jG2gBY
DP,java,https://www.youtube.com/watch?v=mvEkXit9z80,mvEkXit9z80
DP,java,https://www.youtube.com/watch?v=MWV5I3W-0JU,MWV5I3W-0JU
DP,java,https://www.youtube.com/watch?v=Z8USYkiRvZw,Z8USYkiRvZw
DP,java,https://www.youtube.com/watch?v=tyB0ztf0DNY,tyB0ztf0DNY
DP,java,https://www.youtube.com/watch?v=jzfgcxnA9v0,jzfgcxnA9v0
DP,java,https://www.youtube.com/watch?v=P8Xa2BitN3I,P8Xa2BitN3I
DP,java,https://www.youtube.com/watch?v=6sm6IgUmpaI,6sm6IgUmpaI
DP,java,https://www.youtube.com/watch?v=NqcCInnawik,NqcCInnawik
DP,c,https://www.youtube.com/watch?v=U0olltecULY,U0olltecULY
DP,c,https://www.youtube.com/watch?v=w13hyHcTyUc,w13hyHcTyUc
DP,c,https://www.youtube.com/watch?v=9nrVlAGz6KA,9nrVlAGz6KA
DP,c,https://www.youtube.com/watch?v=cnt5PG2kj9U,cnt5PG2kj9U
DP,c,https://www.youtube.com/watch?v=-YVe42yg8Vw,-YVe42yg8Vw
DP,c,https://www.youtube.com/watch?v=DlVGIneDk1M,DlVGIneDk1M
DP,c,https://www.youtube.com/watch?v=WlBXc1yqp3I,WlBXc1yqp3I
DP,c,https://www.youtube.com/watch?v=rMhN_MpAlsY,rMhN_MpAlsY
DP,c,https://www.youtube.com/watch?v=9XM5HQiXKTA,9XM5HQiXKTA
DP,c,https://www.youtube.com/watch?v=MHi5Z-Oq03s,MHi5Z-Oq03s
DP,c,https://www.youtube.com/watch?v=HZ6FcY8i3Y0,HZ6FcY8i3Y0
DP,c,https://www.youtube.com/watch?v=max-3Uw_DNs,max-3Uw_DNs
